session_id,customer_id,station_id,session_start_time,kwh_charged,cost_per_kwh,total_cost
S44492,C6441,176,2025-11-07 17:37:00,47.38084677680771,3.256198927234891,154.281462446122
S44493,C0283,141,2025-09-01 03:56:00,36.0873407920402,1.8513967524242176,66.81198554600923
S44494,C6380,141,2025-11-07 10:23:00,25.80891120495526,2.704520137017849,69.8007200683071
S44495,C3485,176,2025-08-30 06:19:00,35.68456873325633,1.8513967524242176,66.06629466440954
S44496,C7296,36,2025-09-06 16:53:00,33.045804640826425,3.256198927234891,107.60371362107279
S44497,C1197,145,2025-11-07 06:49:00,45.33174894662992,1.8513967524242176,83.92705278150059
S44498,C3836,60,2025-10-26 02:22:00,49.970729331276274,1.8513967524242176,92.5156460001945
S44499,C1400,64,2025-08-12 08:54:00,26.565586555388958,2.704520137017849,71.84716379074007
S44500,C7651,73,2025-08-18 00:24:00,38.12708017413691,1.8513967524242176,70.58835241381485
S44501,C0747,100,2025-10-09 18:40:00,59.5755876303957,3.256198927234891,193.98996453148274
S44502,C1860,164,2025-11-06 09:20:00,40.97658466848683,2.704520137017849,110.8219983821395
S44503,C2077,175,2025-10-26 23:09:00,26.607009286940915,1.8513967524242176,49.26013058556341
S44504,C4538,36,2025-09-03 13:47:00,54.110534523289594,2.704520137017849,146.34303024303622
S44505,C5111,134,2025-11-07 01:53:00,19.509915872271822,1.8513967524242176,36.12059488599375
S44506,C6794,122,2025-08-21 21:50:00,52.09265610193363,1.8513967524242176,96.44417433227153
S44507,C6650,98,2025-10-28 11:00:00,61.32782425231709,2.704520137017849,165.8623356498832
S44508,C1492,55,2025-08-13 08:43:00,25.32604126398863,2.704520137017849,68.49478858940222
S44509,C4490,78,2025-10-28 05:41:00,39.137368906386016,1.8513967524242176,72.45879769171162
S44510,C0869,165,2025-08-31 11:09:00,59.8699764500099,2.704520137017849,161.91955691183617
S44511,C5319,159,2025-09-02 04:03:00,33.420418419610805,1.8513967524242176,61.87445412672595
S44512,C1591,182,2025-10-16 16:52:00,39.25086975127158,3.256198927234891,127.80863997712696
S44513,C4349,144,2025-09-02 13:49:00,15.678175052867552,2.704520137017849,42.40194014217118
S44514,C7835,70,2025-10-07 15:19:00,15.380299583622781,2.704520137017849,41.59632993727505
S44515,C2489,163,2025-08-22 09:07:00,54.452771256493804,2.704520137017849,147.26861637961423
S44516,C4110,116,2025-10-10 16:33:00,36.10062949067255,3.256198927234891,117.55083102003223
S44517,C0506,60,2025-09-17 22:39:00,39.87866529469429,1.8513967524242176,73.83123141760936
S44518,C5578,81,2025-09-04 09:06:00,21.363815861210096,2.704520137017849,57.77887020018402
S44519,C6339,156,2025-08-22 09:12:00,46.40241092139451,2.704520137017849,125.49625474308843
S44520,C1888,85,2025-08-14 04:44:00,51.65019273900203,1.8513967524242176,95.62499909907326
S44521,C3634,116,2025-08-26 04:46:00,56.94433562953841,1.8513967524242176,105.42655805348207
S44522,C1287,67,2025-09-14 20:08:00,29.01115923474678,1.8513967524242176,53.71116599127204
S44523,C1561,130,2025-08-17 11:36:00,54.991398369311696,2.704520137017849,148.725344252574
S44524,C6514,124,2025-10-04 16:45:00,41.05292481544598,3.256198927234891,133.67648974390983
S44525,C0832,88,2025-09-03 13:11:00,13.803518777483271,2.704520137017849,37.33189449540751
S44526,C0518,92,2025-09-16 18:34:00,44.16697258710661,3.256198927234891,143.8164487573494
S44527,C7793,153,2025-09-14 08:33:00,58.00841954024858,2.704520137017849,156.88493876318196
S44528,C5062,18,2025-10-29 15:22:00,39.109903180137174,2.704520137017849,105.7735207074994
S44529,C0324,124,2025-08-28 20:12:00,37.25468672789198,1.8513967524242176,68.97320602060081
S44530,C5099,159,2025-10-08 12:12:00,53.266873180223016,2.704520137017849,144.06133115188914
S44531,C1345,29,2025-09-11 17:36:00,44.510470253702564,3.256198927234891,144.9349454908268
S44532,C7212,100,2025-10-06 11:52:00,30.930987515987596,2.704520137017849,83.65347859483616
S44533,C4199,163,2025-09-15 10:31:00,59.11096839537849,2.704520137017849,159.8668043439268
S44534,C4948,98,2025-10-18 11:05:00,30.817811038224853,2.704520137017849,83.34739053169007
S44535,C4255,13,2025-10-05 21:18:00,20.53753547519258,1.8513967524242176,38.0231264815687
S44536,C1480,165,2025-10-07 11:31:00,32.91830668553882,2.704520137017849,89.02822330756904
S44537,C2936,14,2025-09-14 06:49:00,43.34245629214172,1.8513967524242176,80.24408282135978
S44538,C0487,73,2025-10-12 14:52:00,66.13200813187676,2.704520137017849,178.85534769408883
S44539,C2099,18,2025-09-07 17:34:00,59.76010626419917,3.256198927234891,194.59079390892845
S44540,C5647,164,2025-09-10 18:22:00,46.848424806137025,3.256198927234891,152.54779059638784
S44541,C5316,68,2025-08-12 14:57:00,39.51834245279645,2.704520137017849,106.87815294515535
S44542,C6684,157,2025-08-24 08:10:00,33.01659952483426,2.704520137017849,89.29405827076822
S44543,C0226,13,2025-10-06 13:13:00,32.57846509218775,2.704520137017849,88.10911487495483
S44544,C2019,100,2025-10-08 14:42:00,22.511579186869817,2.704520137017849,60.883019226961316
S44545,C1667,175,2025-08-25 15:45:00,14.227721271334717,2.704520137017849,38.479158682201934
S44546,C0834,165,2025-10-14 14:39:00,40.42212823936934,2.704520137017849,109.32245980449224
S44547,C6736,20,2025-08-23 12:34:00,69.3797870955608,2.704520137017849,187.6390313019553
S44548,C7534,28,2025-10-09 17:45:00,40.967610615913614,3.256198927234891,133.39868973891464
S44549,C2543,119,2025-10-05 10:10:00,39.94257232497661,2.704520137017849,108.02549117719109
S44550,C6961,122,2025-09-16 11:37:00,26.93293525363902,2.704520137017849,72.84066574246467
S44551,C5300,150,2025-11-05 17:41:00,38.65892255234323,3.256198927234891,125.88114214299675
S44552,C3252,145,2025-08-31 11:54:00,69.13493834295191,2.704520137017849,186.97683292000085
S44553,C6214,157,2025-10-21 02:28:00,64.88181112296047,1.8513967524242176,120.1219744044505
S44554,C6020,98,2025-08-15 17:23:00,40.54066782943613,3.256198927234891,132.008479095596
S44555,C7400,119,2025-09-02 09:08:00,58.41937347222382,2.704520137017849,157.99637194759566
S44556,C4447,20,2025-10-09 12:47:00,49.682484970132585,2.704520137017849,134.3672810588102
S44557,C3639,60,2025-09-18 12:36:00,50.3069739400758,2.704520137017849,136.05622405336717
S44558,C4095,36,2025-09-30 14:58:00,39.787736376872154,2.704520137017849,107.60673423760834
S44559,C5184,53,2025-10-16 13:26:00,46.79784534962061,2.704520137017849,126.56571511709605
S44560,C3434,102,2025-10-02 00:33:00,15.379298155677327,1.8513967524242176,28.473182659984765
S44561,C7809,130,2025-10-29 08:45:00,38.64684459669882,2.704520137017849,104.52116944397142
S44562,C6918,116,2025-09-26 18:27:00,56.24451385345303,3.256198927234891,183.1433256724617
S44563,C0401,155,2025-10-13 11:26:00,33.73612851984536,2.704520137017849,91.24003892694394
S44564,C1375,55,2025-09-05 10:57:00,58.26134319122685,2.704520137017849,157.56897587038077
S44565,C5858,157,2025-09-17 14:24:00,30.80706007575687,2.704520137017849,83.31831433720308
S44566,C0064,67,2025-10-08 17:04:00,64.62122777571068,3.256198927234891,210.41957255987066
S44567,C3002,102,2025-10-15 15:41:00,31.10542701980632,2.704520137017849,84.12525374560529
S44568,C3505,63,2025-10-29 06:15:00,55.31563952132853,1.8513967524242176,102.41119536805634
S44569,C4666,90,2025-10-15 19:43:00,29.20075028228796,3.256198927234891,95.08345174364
S44570,C5459,122,2025-10-17 13:59:00,46.59463754513629,2.704520137017849,126.016135517869
S44571,C4013,14,2025-09-15 17:05:00,47.85353415592761,3.256198927234891,155.82062658292972
S44572,C5116,88,2025-08-15 23:39:00,28.952658110800268,1.8513967524242176,53.6028572003843
S44573,C7677,182,2025-10-05 16:32:00,34.22818821481958,3.256198927234891,111.45378974628946
S44574,C1595,153,2025-08-11 08:34:00,58.92399525791827,2.704520137017849,159.3611317285842
S44575,C5257,159,2025-10-17 14:46:00,27.01289144743869,2.704520137017849,73.05690887867517
S44576,C0324,156,2025-09-06 05:49:00,36.4905581251265,1.8513967524242176,67.55850080700634
S44577,C7336,175,2025-10-23 02:54:00,39.85456024660127,1.8513967524242176,73.78660340985292
S44578,C6598,144,2025-09-27 02:27:00,31.904071147196923,1.8513967524242176,59.06709371103157
S44579,C0104,67,2025-08-28 12:35:00,21.115651462548406,2.704520137017849,57.107704586712565
S44580,C4287,60,2025-10-24 10:38:00,27.577805811280005,2.704520137017849,74.58473115137463
S44581,C6286,104,2025-09-22 05:49:00,73.28942280173864,1.8513967524242176,135.6877993621843
S44582,C4305,82,2025-09-03 11:43:00,37.579463622282006,2.704520137017849,101.63441610479141
S44583,C0503,36,2025-10-13 23:12:00,55.52464958557255,1.8513967524242176,102.7981559222217
S44584,C0241,1,2025-09-08 17:02:00,21.241342534853217,3.256198927234891,69.1660367750179
S44585,C7808,118,2025-08-25 15:02:00,26.04936187108495,2.704520137017849,70.45102373681421
S44586,C7609,61,2025-10-04 23:32:00,30.301275382220126,1.8513967524242176,56.09968283695424
S44587,C3858,60,2025-10-28 22:46:00,47.81159259071462,1.8513967524242176,88.51822725067883
S44588,C1706,126,2025-08-26 00:16:00,57.103912289251085,1.8513967524242176,105.72199776303682
S44589,C6916,100,2025-09-04 19:57:00,49.89142202896281,3.256198927234891,162.4563948889319
S44590,C4253,81,2025-10-19 05:46:00,30.90613994391653,1.8513967524242176,57.21952712213545
S44591,C6935,61,2025-10-04 18:55:00,47.14203535272788,3.256198927234891,153.50384494322182
S44592,C5257,62,2025-08-15 15:21:00,38.17323587740838,2.704520137017849,103.24028512558318
S44593,C3360,126,2025-09-27 04:53:00,48.54724772067924,1.8513967524242176,89.88021676919955
S44594,C5354,88,2025-09-01 21:27:00,35.73557987832953,1.8513967524242176,66.16073653273551
S44595,C0976,27,2025-09-15 17:31:00,43.54559623234737,3.256198927234891,141.7931237375732
S44596,C5042,61,2025-10-02 11:39:00,35.54535404721384,2.704520137017849,96.13312579811874
S44597,C6187,13,2025-09-05 18:29:00,39.848910538296785,3.256198927234891,129.75597974628113
S44598,C0544,126,2025-08-20 10:49:00,37.70487492124668,2.704520137017849,101.97359348825093
S44599,C6431,159,2025-09-28 08:20:00,33.95802699545815,2.704520137017849,91.84016782261229
S44600,C7005,13,2025-10-13 14:43:00,31.6403436275759,2.704520137017849,85.5719464829434
S44601,C3997,68,2025-08-16 23:50:00,39.2045880699455,1.8513967524242176,72.58324703282632
S44602,C3451,165,2025-09-29 09:35:00,33.472852174220144,2.704520137017849,90.52800274860007
S44603,C0322,106,2025-08-12 17:38:00,51.42202847996102,3.256198927234891,167.4403539726911
S44604,C1843,18,2025-10-11 10:45:00,28.967399617607096,2.704520137017849,78.34291558286154
S44605,C4910,97,2025-11-02 21:14:00,30.977043547426895,1.8513967524242176,57.35079782340972
S44606,C2432,141,2025-10-12 22:33:00,33.05071815197918,1.8513967524242176,61.1899922518624
S44607,C3605,155,2025-09-18 06:58:00,31.83676532622884,1.8513967524242176,58.94248393267201
S44608,C3102,14,2025-08-20 22:36:00,31.56824717268572,1.8513967524242176,58.44535029523533
S44609,C5951,78,2025-09-22 09:16:00,30.32219117196005,2.704520137017849,82.00697662307081
S44610,C2381,68,2025-09-24 01:02:00,47.05831969656228,1.8513967524242176,87.123620260756
S44611,C0950,55,2025-09-07 18:52:00,40.20452517026488,3.256198927234891,130.91393172940468
S44612,C1294,63,2025-10-16 22:28:00,38.46048676189092,1.8513967524242176,71.20562028761947
S44613,C3839,73,2025-09-10 14:01:00,33.162561936844085,2.704520137017849,89.68881655329648
S44614,C4087,118,2025-10-01 09:50:00,30.735747248208185,2.704520137017849,83.12544735906998
S44615,C2677,141,2025-10-22 19:55:00,41.3185771279567,3.256198927234891,134.5415065189247
S44616,C3020,64,2025-09-30 07:04:00,45.2031840791043,1.8513967524242176,83.68902820328779
S44617,C3794,176,2025-10-16 03:53:00,29.393062218102475,1.8513967524242176,54.4182199343979
S44618,C0629,14,2025-09-22 09:33:00,35.340561572986964,2.704520137017849,95.57926042766243
S44619,C1278,100,2025-10-19 17:25:00,39.74129785567886,3.256198927234891,129.40557144458379
S44620,C3406,85,2025-10-05 19:29:00,50.39368515071616,3.256198927234891,164.0918635271748
S44621,C4838,134,2025-09-25 10:09:00,49.33301723045182,2.704520137017849,133.42213851960548
S44622,C2016,144,2025-09-18 14:53:00,47.108204586655035,2.704520137017849,127.40508792336514
S44623,C1316,64,2025-09-03 23:31:00,46.83821128302759,1.8513967524242176,86.71611225875662
S44624,C5195,157,2025-09-17 15:58:00,59.48986795542292,2.704520137017849,160.89154583397416
S44625,C3630,73,2025-10-26 03:24:00,39.8306003144229,1.8513967524242176,73.74224406922959
S44626,C6945,102,2025-08-14 21:17:00,36.06313135904286,1.8513967524242176,66.76716428037992
S44627,C0374,163,2025-09-23 10:44:00,52.881249916385435,2.704520137017849,143.01840526953785
S44628,C6659,29,2025-10-04 02:24:00,33.59652953912688,1.8513967524242176,62.200505681463795
S44629,C4857,51,2025-10-23 09:14:00,40.003486123431934,2.704520137017849,108.19023377173576
S44630,C4254,62,2025-09-12 11:07:00,31.70706879864249,2.704520137017849,85.75240605173894
S44631,C0817,182,2025-11-08 09:54:00,54.52240109888383,2.704520137017849,147.45693169049542
S44632,C1182,163,2025-11-07 19:45:00,50.536284051807115,3.256198927234891,164.55619391593206
S44633,C7990,85,2025-08-22 16:50:00,25.294813508241294,3.256198927234891,82.36494461014193
S44634,C6809,20,2025-09-16 19:44:00,39.58252127828968,3.256198927234891,128.8885633236191
S44635,C4009,55,2025-10-20 13:48:00,47.33248417138594,2.704520137017849,128.0116565765919
S44636,C0718,159,2025-09-13 13:55:00,40.958255193271235,2.704520137017849,110.77242594731796
S44637,C2219,141,2025-08-24 11:07:00,17.358985439007682,2.704520137017849,46.947725677995905
S44638,C3688,102,2025-08-18 16:20:00,59.55759055863756,3.256198927234891,193.9313624857305
S44639,C7660,81,2025-09-12 07:56:00,32.622762641450265,1.8513967524242176,60.397676809487116
S44640,C1056,62,2025-10-17 18:56:00,33.99350633919404,3.256198927234891,110.68961887463611
S44641,C5396,29,2025-08-16 05:49:00,26.840930765232507,1.8513967524242176,49.693212050794735
S44642,C0162,27,2025-10-24 17:07:00,54.71458012910935,3.256198927234891,178.16155712051335
S44643,C3648,1,2025-09-10 14:12:00,37.643974235308576,2.704520137017849,101.80888635677313
S44644,C7845,20,2025-11-06 08:24:00,37.350390468797855,2.704520137017849,101.01488314834334
S44645,C3541,136,2025-10-20 18:48:00,37.386319472693636,3.256198927234891,121.73729336024593
S44646,C2446,90,2025-10-18 22:54:00,61.350809507154,1.8513967524242176,113.58468948014172
S44647,C6633,100,2025-10-11 10:10:00,36.9385871722125,2.704520137017849,99.90115284023791
S44648,C0301,150,2025-10-29 23:41:00,48.18213599339962,1.8513967524242176,89.20425010304206
S44649,C1653,53,2025-08-30 09:16:00,59.85347664286736,2.704520137017849,161.87493285116227
S44650,C1545,136,2025-11-03 10:17:00,53.972207811667154,2.704520137017849,145.96892286596588
S44651,C3191,98,2025-08-20 10:06:00,41.40530827027455,2.704520137017849,111.98148999638921
S44652,C2382,145,2025-09-01 12:28:00,58.29869811295461,2.704520137017849,157.67000300841022
S44653,C6845,51,2025-10-18 07:10:00,47.09694069791395,1.8513967524242176,87.19512305723386
S44654,C5032,20,2025-08-18 18:40:00,40.02954295753745,3.256198927234891,130.34415483603644
S44655,C6901,68,2025-11-08 07:47:00,13.967210851178535,1.8513967524242176,25.858848810296234
S44656,C1154,98,2025-08-16 15:32:00,44.528736118484225,2.704520137017849,120.4288635083946
S44657,C5806,182,2025-11-06 10:38:00,47.976575538038134,2.704520137017849,129.7536146477821
S44658,C1009,102,2025-09-11 14:47:00,19.798050346455586,2.704520137017849,53.54422583568233
S44659,C4077,115,2025-10-16 19:15:00,63.98164987711198,3.256198927234891,208.33697969257042
S44660,C1342,29,2025-10-02 11:47:00,30.91533178893825,2.704520137017849,83.61113736577154
S44661,C0956,145,2025-10-14 09:06:00,34.608730618680866,2.704520137017849,93.60000887484861
S44662,C0877,27,2025-10-03 07:52:00,27.68411849175733,1.8513967524242176,51.254287069366754
S44663,C4984,182,2025-09-21 09:22:00,41.07437264988986,2.704520137017849,111.08646794700232
S44664,C1289,92,2025-09-16 08:12:00,59.89190004701101,2.704520137017849,161.97884972140156
S44665,C7244,156,2025-09-15 16:26:00,47.313896823651355,3.256198927234891,154.06346008047586
S44666,C3047,104,2025-09-03 12:00:00,26.58669163954118,2.704520137017849,71.90424291582322
S44667,C3503,53,2025-08-26 03:32:00,27.579567827570354,1.8513967524242176,51.06072230922719
S44668,C3236,146,2025-08-21 13:02:00,44.045870626479335,2.704520137017849,119.12294406179635
S44669,C5364,85,2025-10-24 08:02:00,37.470389760273044,2.704520137017849,101.33942364856586
S44670,C3976,64,2025-11-07 20:09:00,39.06402931561825,1.8513967524242176,72.32301701154006
S44671,C5393,144,2025-08-25 16:59:00,38.55914448746503,3.256198927234891,125.55624491517881
S44672,C6100,134,2025-08-19 20:05:00,35.91678255357819,1.8513967524242176,66.49621457722145
S44673,C1733,82,2025-10-28 02:22:00,32.49274863926059,1.8513967524242176,60.15696930806347
S44674,C0297,81,2025-10-23 06:34:00,29.647746380187197,1.8513967524242176,54.88974136497543
S44675,C0645,134,2025-09-25 15:58:00,31.24679080137455,2.704520137017849,84.50757493950157
S44676,C4713,145,2025-09-17 22:38:00,27.065690749287683,1.8513967524242176,50.109331955349404
S44677,C6664,62,2025-08-30 13:08:00,18.796092475326013,2.704520137017849,50.83441059676887
S44678,C1108,153,2025-08-19 20:56:00,50.4376595518289,1.8513967524242176,93.38011909413434
S44679,C7698,131,2025-10-10 21:52:00,37.791234594748225,1.8513967524242176,69.9665689988186
S44680,C2569,163,2025-10-12 13:49:00,20.472351663925267,2.704520137017849,55.367887327196755
S44681,C2559,134,2025-10-28 17:15:00,39.92693123761305,3.256198927234891,130.01003066369685
S44682,C5310,55,2025-09-03 19:13:00,31.995608479134706,3.256198927234891,104.18406600598601
S44683,C6512,63,2025-08-13 14:16:00,49.50627573746855,2.704520137017849,133.89071964074185
S44684,C5745,116,2025-10-29 19:46:00,42.41940436296708,3.256198927234891,138.12601898063645
S44685,C2915,21,2025-10-05 16:30:00,58.80619466198178,3.256198927234891,191.48466797311124
S44686,C7001,18,2025-08-31 21:33:00,36.87634428450553,1.8513967524242176,68.27274404961089
S44687,C6690,160,2025-11-07 16:28:00,36.305952054743,3.256198927234891,118.21940213289555
S44688,C1000,145,2025-10-05 14:03:00,64.59611605220243,2.704520137017849,174.7014966363234
S44689,C1155,27,2025-09-26 12:11:00,32.831133300203106,2.704520137017849,88.79246113151657
S44690,C6627,1,2025-10-16 09:03:00,31.41268373038012,2.704520137017849,84.956235706586
S44691,C7757,13,2025-09-26 11:42:00,48.59760201342875,2.704520137017849,131.4331932560972
S44692,C6019,28,2025-09-22 14:47:00,55.17870027908797,2.704520137017849,149.23190603926582
S44693,C0647,1,2025-10-15 07:49:00,59.61633242019298,1.8513967524242176,110.37348423418788
S44694,C0718,36,2025-10-26 09:03:00,48.32292794644758,2.704520137017849,130.69033171083007
S44695,C1168,82,2025-09-29 12:20:00,44.894792827111196,2.704520137017849,121.41887124816672
S44696,C0946,70,2025-10-01 08:54:00,47.62794799079067,2.704520137017849,128.81074442593217
S44697,C2812,116,2025-10-21 13:04:00,39.03559668288453,2.704520137017849,105.57255728936836
S44698,C3903,153,2025-09-30 11:29:00,60.72058019209833,2.704520137017849,164.22003186093707
S44699,C0330,145,2025-09-26 12:22:00,42.252530627987085,2.704520137017849,114.27281992335449
S44700,C3383,164,2025-08-12 15:47:00,42.801818089893096,2.704520137017849,115.75837892509072
S44701,C0879,131,2025-10-28 16:42:00,46.64441213874803,3.256198927234891,151.88348476769346
S44702,C3287,28,2025-08-29 19:47:00,47.53687979757954,3.256198927234891,154.78953700097244
S44703,C3727,90,2025-09-05 09:25:00,37.701299365082285,2.704520137017849,101.96392332460329
S44704,C3415,145,2025-09-11 09:04:00,37.95518926435857,2.704520137017849,102.65057366978144
S44705,C7437,118,2025-09-14 06:13:00,48.37232073038278,1.8513967524242176,89.55635750745334
S44706,C0314,109,2025-11-04 12:46:00,37.58717161434261,2.704520137017849,101.65526252453527
S44707,C1737,88,2025-11-03 17:43:00,55.37736719639545,3.256198927234891,180.3197236579955
S44708,C2682,97,2025-09-28 20:10:00,37.531222589274606,1.8513967524242176,69.48518361629344
S44709,C3237,29,2025-09-26 12:22:00,28.34729242859722,2.704520137017849,76.6658232030748
S44710,C1606,115,2025-09-02 14:09:00,30.51749817048452,2.704520137017849,82.53518833348075
S44711,C2344,82,2025-10-07 10:00:00,37.60680693477859,2.704520137017849,101.70836664405118
S44712,C4624,33,2025-08-12 06:10:00,43.54756242300642,1.8513967524242176,80.62381564594497
S44713,C5610,98,2025-10-02 07:47:00,47.15618392068687,1.8513967524242176,87.30480576747878
S44714,C4031,78,2025-09-01 13:08:00,33.09945882682451,2.704520137017849,89.51815292154008
S44715,C5055,33,2025-09-11 16:28:00,28.61644856857286,3.256198927234891,93.18084913025938
S44716,C5246,51,2025-08-23 10:22:00,25.626712667933127,2.704520137017849,69.30796045599556
S44717,C1040,36,2025-10-20 14:37:00,50.610103916046455,2.704520137017849,136.87604517751353
S44718,C1979,53,2025-09-19 11:21:00,39.57601247946029,2.704520137017849,107.03412269357004
S44719,C2750,176,2025-10-28 12:30:00,60.183601738657764,2.704520137017849,162.76776282046237
S44720,C2149,157,2025-09-17 00:11:00,54.35460916553976,1.8513967524242176,100.63194688836793
S44721,C3170,106,2025-09-10 09:21:00,25.54553854637371,2.704520137017849,69.08842340963336
S44722,C5499,29,2025-09-02 02:38:00,50.42655276426206,1.8513967524242176,93.35955602370323
S44723,C5454,53,2025-09-21 13:04:00,18.46897071759301,2.704520137017849,49.94970321572329
S44724,C2178,153,2025-09-11 08:57:00,45.884550881252174,2.704520137017849,124.0956918363666
S44725,C3830,176,2025-10-13 09:05:00,30.40295161399945,2.704520137017849,82.22539486484082
S44726,C1050,68,2025-08-16 03:12:00,34.930423113597826,1.8513967524242176,64.67007191331885
S44727,C0744,159,2025-10-31 13:22:00,33.7188282919269,2.704520137017849,91.19325011216345
S44728,C7469,159,2025-08-27 08:31:00,39.27324370846744,2.704520137017849,106.21527845555974
S44729,C0666,90,2025-08-22 11:33:00,45.268253797215436,2.704520137017849,122.42890396220386
S44730,C6903,134,2025-08-18 17:34:00,32.74434879765994,3.256198927234891,106.62211342794538
S44731,C1193,97,2025-10-06 17:29:00,38.002817974167414,3.256198927234891,123.74473511938676
S44732,C5922,13,2025-09-15 17:49:00,41.188819773236084,3.256198927234891,134.1189907596826
S44733,C0126,29,2025-09-03 15:39:00,48.00911525003681,2.704520137017849,129.84161895413524
S44734,C0803,134,2025-10-15 18:37:00,35.79939016421308,3.256198927234891,116.56993584837394
S44735,C6704,88,2025-10-13 09:49:00,26.0301441655187,2.704520137017849,70.399049065123
S44736,C0853,98,2025-09-13 11:16:00,72.03910491714771,2.704520137017849,194.83120990116754
S44737,C0888,141,2025-11-06 16:59:00,32.879761227351146,3.256198927234891,107.06304323624016
S44738,C1202,92,2025-08-17 20:36:00,58.54322838769979,1.8513967524242176,108.38674291341665
S44739,C0577,29,2025-08-27 02:14:00,59.39394755717372,1.8513967524242176,109.96176162100572
S44740,C3317,27,2025-08-28 15:33:00,59.121304945982104,2.704520137017849,159.89475975318155
S44741,C5259,109,2025-10-21 12:19:00,69.11293593256102,2.704520137017849,186.91732695803574
S44742,C3861,51,2025-10-19 10:16:00,33.393832301101504,2.704520137017849,90.31429191052612
S44743,C4452,144,2025-10-14 05:02:00,40.365612721562854,1.8513967524242176,74.73276430231516
S44744,C3012,63,2025-08-22 17:10:00,35.85797159146637,3.256198927234891,116.76068862895198
S44745,C0866,176,2025-08-20 19:50:00,26.940127999949027,3.256198927234891,87.72241589300467
S44746,C1030,98,2025-09-21 09:14:00,28.355512315712357,2.704520137017849,76.68805405330168
S44747,C0117,36,2025-09-22 10:19:00,25.744649522894715,2.704520137017849,69.62692305513572
S44748,C1123,60,2025-08-27 10:29:00,31.684591458732065,2.704520137017849,85.69161563332462
S44749,C0903,18,2025-09-15 10:14:00,38.220678538010745,2.704520137017849,103.36859475653598
S44750,C4677,153,2025-10-21 15:06:00,30.51768822647123,2.704520137017849,82.53570234372397
S44751,C7703,146,2025-10-13 04:35:00,35.6269680671365,1.8513967524242176,65.95965297821783
S44752,C7623,109,2025-10-10 13:09:00,27.214333256755957,2.704520137017849,73.60171230841102
S44753,C1443,67,2025-09-10 13:42:00,26.82597047457806,2.704520137017849,72.55137734354263
S44754,C3512,182,2025-09-19 10:30:00,61.838069481459534,2.704520137017849,167.2423041469162
S44755,C5480,176,2025-09-03 05:14:00,32.138271370822714,1.8513967524242176,59.50069124446938
S44756,C2242,119,2025-10-02 08:02:00,37.38435398548718,2.704520137017849,101.10673816315357
S44757,C0078,61,2025-09-21 08:49:00,29.510616281710966,2.704520137017849,79.81205598969412
S44758,C5830,155,2025-10-25 02:08:00,28.35969353211507,1.8513967524242176,52.50504450510393
S44759,C1499,51,2025-08-23 10:55:00,29.30200331986436,2.704520137017849,79.24785803353703
S44760,C1819,150,2025-10-28 13:53:00,40.30196595755491,2.704520137017849,108.9974784936151
S44761,C7132,63,2025-10-23 16:34:00,38.047693719614585,3.256198927234891,123.89085947357071
S44762,C6631,159,2025-11-03 09:43:00,26.04486678875209,2.704520137017849,70.43886669612742
S44763,C2241,21,2025-09-28 17:41:00,27.869623580339738,3.256198927234891,90.74903840474248
S44764,C3049,122,2025-11-04 13:12:00,27.709182226715036,2.704520137017849,74.9400413124479
S44765,C7148,144,2025-08-21 05:59:00,34.121180246801686,1.8513967524242176,63.17184229781
S44766,C3382,70,2025-10-28 20:36:00,49.22145880599921,1.8513967524242176,91.12844898300935
S44767,C1976,155,2025-10-06 11:07:00,42.998346514053424,2.704520137017849,116.28989400572873
S44768,C3995,100,2025-10-09 04:46:00,18.384682249513332,1.8513967524242176,34.037341011100146
S44769,C5268,70,2025-10-04 13:50:00,37.542586505143014,2.704520137017849,101.53468119889384
S44770,C0810,176,2025-08-21 20:31:00,40.42599746107479,1.8513967524242176,74.84456041294354
S44771,C0790,155,2025-08-12 14:01:00,35.414042349539564,2.704520137017849,95.77799066753265
S44772,C2234,102,2025-09-04 04:04:00,34.054900468909885,1.8513967524242176,63.049132132269726
S44773,C3730,130,2025-09-17 16:15:00,14.693325720998155,3.256198927234891,47.84439145022702
S44774,C4983,85,2025-10-17 05:06:00,55.95175141209186,1.8513967524242176,103.588890856794
S44775,C4919,159,2025-09-13 12:46:00,20.697682048533824,2.704520137017849,55.97729788985257
S44776,C7789,61,2025-11-01 00:50:00,43.80372477911096,1.8513967524242176,81.09807380013025
S44777,C3144,134,2025-11-04 00:01:00,51.05260336194851,1.8513967524242176,94.51862406711318
S44778,C5060,92,2025-10-03 16:20:00,45.13582770256111,3.256198927234891,146.97123374493836
S44779,C6269,90,2025-10-22 10:54:00,51.04365840139382,2.704520137017849,138.0486020136299
S44780,C4399,88,2025-10-09 11:11:00,43.71113595071261,2.704520137017849,118.21764739062709
S44781,C2546,163,2025-09-30 14:35:00,42.99822405837883,2.704520137017849,116.2895628218909
S44782,C3639,146,2025-08-19 12:03:00,36.35547331344921,2.704520137017849,98.32410966703841
S44783,C5537,90,2025-10-12 17:12:00,23.721357127746476,3.256198927234891,77.24145763192381
S44784,C1426,27,2025-09-22 00:35:00,70.43012957026286,1.8513967524242176,130.39411315920154
S44785,C2851,150,2025-08-18 03:33:00,30.15808565791713,1.8513967524242176,55.83458184639915
S44786,C0842,136,2025-08-30 13:57:00,31.787706173332282,2.704520137017849,85.97049145538375
